filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perc_mean,perc_var,tempo,mfcc_m1,mfcc_v1,mfcc_m2,mfcc_v2,mfcc_m3,mfcc_v3,mfcc_m4,mfcc_v4,mfcc_m5,mfcc_v5,mfcc_m6,mfcc_v6,mfcc_m7,mfcc_v7,mfcc_m8,mfcc_v8,mfcc_m9,mfcc_v9,mfcc_m10,mfcc_v10,mfcc_m11,mfcc_v11,mfcc_m12,mfcc_v12,mfcc_m13,mfcc_v13,mfcc_m14,mfcc_v14,mfcc_m15,mfcc_v15,mfcc_m16,mfcc_v16,mfcc_m17,mfcc_v17,mfcc_m18,mfcc_v18,mfcc_m19,mfcc_v19,mfcc_m20,mfcc_v20,label
blues.00000.wav,0.3499505221843719,0.088752157986164,0.1301919966936111,0.0028303714934736,1784.4165456667672,129739.8374013534,2002.6571062203573,85829.34590770824,3806.4186497738488,901329.6602966428,0.0830663911329334,0.0007667342953635,-4.52643507742323e-05,0.0081718266010284,6.841947197244736e-06,0.0057042809203267,123.046875,-113.619384765625,2570.812744140625,121.55301666259766,295.72442626953125,-19.15105628967285,235.57981872558597,42.34576797485352,150.83535766601562,-6.3711676597595215,168.02464294433594,18.61303329467773,89.16958618164062,-13.692060470581056,67.60478973388672,15.339378356933594,69.06307220458984,-12.283617973327637,82.15249633789062,10.973774909973145,63.40047454833984,-8.322409629821777,61.8105354309082,8.806787490844727,51.29199981689453,-3.665801763534546,41.25162887573242,5.745938777923584,40.56098175048828,-5.1617112159729,49.8234977722168,0.7502977252006531,52.464141845703125,-1.6883580684661863,36.56460571289063,-0.4093285799026489,41.64362716674805,-2.2988688945770264,55.07667541503906,1.2199468612670898,46.97563552856445,blues
blues.00001.wav,0.3409450948238373,0.094968058168888,0.0958916842937469,0.0023740322794765,1529.8713139905358,376011.6501007997,2038.6121426557384,213889.8738431067,3548.9868730952494,2976792.419586478,0.0560442567240712,0.0014485033470784,0.0001421585184289,0.00509685697034,-0.0001805559440981,0.0030666412785649,107.666015625,-207.58151245117188,7770.7724609375,123.99714660644533,560.1630249023438,8.939114570617676,572.7000732421875,35.870758056640625,264.8553161621094,2.9199702739715576,280.0475158691406,21.518787384033203,156.47044372558594,-8.555368423461914,200.9696502685547,23.355937957763672,142.3724822998047,-10.101037979125977,166.23214721679688,11.906444549560549,104.35857391357422,-5.558122634887695,105.22370910644533,5.375942230224609,96.2992172241211,-2.237832546234131,64.9008560180664,4.217124938964844,73.1779556274414,-6.01104736328125,52.48499298095703,0.932667911052704,55.36429214477539,-0.7170279026031494,60.1132926940918,0.2923332750797272,48.13774108886719,-0.2857168614864349,51.13121032714844,0.5321442484855652,45.8232307434082,blues
blues.00002.wav,0.3635618388652801,0.0852772444486618,0.1754936873912811,0.0027525946497917,1552.6377862410238,156538.29470869663,1747.382028359203,76150.68877843389,3041.089944278493,782946.5225498029,0.0763007479924535,0.0010072891555751,1.2605995607373188e-06,0.0163500737398862,-1.5652849469915964e-05,0.0074620358645915,161.4990234375,-90.7763442993164,3319.79345703125,140.4486083984375,509.1120300292969,-29.10055923461914,411.9869995117188,31.687339782714844,144.1476593017578,-13.97597312927246,156.01559448242188,25.74168586730957,74.46932220458984,-13.644712448120115,106.68324279785156,11.623111724853516,106.6277084350586,-11.775919914245604,65.68541717529297,9.700465202331545,67.8454818725586,-13.115348815917969,57.64643478393555,5.785763263702393,64.60154724121094,-8.89973258972168,60.4764518737793,-1.0870236158370972,57.74446868896485,-9.216773986816406,36.467384338378906,2.453648328781128,40.62019729614258,-7.721793174743652,47.70027542114258,-1.8164973258972168,52.41817474365234,-3.4343533515930176,46.63006210327149,-2.231391191482544,30.62622833251953,blues
blues.00003.wav,0.4048483371734619,0.0940179675817489,0.1411392092704773,0.0063398568890988,1070.1100590065275,184506.6554212824,1596.24420438572,166637.56843817866,2185.0617872303114,1494194.063112875,0.0333089444659442,0.0004230743810646,3.796844112002873e-06,0.0190633498132228,-1.7887823560158722e-05,0.0027127906214445,172.265625,-199.4620056152344,5495.97216796875,150.0947265625,456.566650390625,5.649167060852051,257.0472106933594,26.87014389038086,158.19778442382812,1.755440592765808,267.9021301269531,14.2368803024292,126.88233947753906,-4.828872680664063,156.0621795654297,9.29784870147705,81.17086029052734,-0.7531418800354004,92.3619155883789,8.147393226623535,71.22305297851562,-3.1952357292175293,110.3254165649414,6.085353851318359,48.18352890014648,-2.4761881828308105,56.81339645385742,-1.0762245655059814,62.25420379638672,-2.876056432723999,51.64638137817383,0.7769088745117188,44.456993103027344,-3.3200554847717285,50.23696899414063,0.6372628211975098,37.3519172668457,-0.6175069212913513,37.29116821289063,-3.40693998336792,31.98843765258789,blues
blues.00004.wav,0.3085981607437134,0.0878504291176796,0.091540403664112,0.0023050552699714,1835.5070085087573,343334.2370413527,1748.3674768917706,88460.0612280086,3581.003346162684,1572132.8216511165,0.1015001421004257,0.0019535088184851,-1.7863607354229316e-05,0.0048175808042287,-9.764640708453952e-06,0.0030946691986173,135.99917763157896,-160.29185485839844,5198.14453125,126.19576263427734,853.7379150390625,-35.602500915527344,333.7117614746094,22.151168823242188,193.67330932617188,-32.487640380859375,336.4510803222656,10.862022399902344,134.79673767089844,-23.357162475585938,93.3008270263672,0.500523030757904,124.76148986816406,-11.804770469665527,129.9887237548828,1.203877568244934,99.79520416259766,-13.085074424743652,80.30308532714844,-2.80984878540039,86.49202728271484,-6.9356207847595215,89.61348724365234,-7.559293746948242,70.93245697021484,-9.172151565551758,75.76922607421875,-4.510408401489258,86.01277923583984,-5.453736305236816,75.32817840576172,-0.9244677424430848,53.57755661010742,-4.40807580947876,62.92851257324219,-11.70183277130127,55.21512222290039,blues
blues.00005.wav,0.3024140298366546,0.0875620022416114,0.1034377217292785,0.0039837337099015,1831.9900686058324,1031295.6028489613,1729.4562590216865,201999.80825926352,3480.8539517523704,3276452.4461247083,0.0940398697513544,0.0062371698451774,1.2943173999246937e-07,0.0080848522484302,-2.680903162399773e-05,0.0032449371647089,112.34714673913044,-177.88876342773438,7303.50634765625,118.18952941894533,3197.609619140625,-17.550729751586914,654.147705078125,30.753101348876957,485.9871215820313,-21.732107162475582,433.4810485839844,11.898545265197754,266.09051513671875,-20.73228073120117,169.84759521484375,3.176168918609619,133.68482971191406,-8.57577133178711,172.33151245117188,-0.9401844143867492,100.12964630126952,-11.773799896240234,76.59606170654297,-2.4260756969451904,78.50408172607422,-9.342486381530762,80.13263702392578,-9.947081565856934,47.55309295654297,-3.9053468704223633,60.05133819580078,-5.568541049957275,72.5818862915039,-1.839969277381897,68.7198257446289,-2.784175157546997,42.4666633605957,-3.046112060546875,39.82917404174805,-8.115228652954102,46.29248046875,blues
blues.00006.wav,0.2914056181907654,0.094002716243267,0.1416878998279571,0.0087828338146209,1459.0353759867005,438118.0313948354,1388.7255154666868,185132.0131656775,2795.67476160386,1622690.8513254016,0.0730279030814628,0.001909594818074,-1.2958956176589709e-05,0.0169210005551576,-2.0389130440889854e-05,0.0059619760140776,123.046875,-190.175048828125,9646.42578125,130.29241943359375,1934.43115234375,-36.34847259521485,1307.643798828125,33.029090881347656,480.3209228515625,11.085680961608888,1083.58837890625,-0.5963725447654724,280.2236328125,-20.88235664367676,151.68829345703125,0.2771159410476684,102.89617919921876,-6.500870704650879,131.14715576171875,-5.515623092651367,153.4894561767578,-7.8452887535095215,87.57829284667969,-3.123599052429199,64.22461700439453,-6.595715999603272,79.16397857666016,-9.94757843017578,63.07435607910156,-6.540925025939941,86.41677856445312,-10.07137966156006,83.32279205322266,-10.912118911743164,56.93769836425781,-6.970003128051758,38.26759719848633,-3.4485127925872803,48.09358215332031,-6.498457431793213,70.01957702636719,blues
blues.00007.wav,0.3073144853115082,0.0928491353988647,0.131745234131813,0.0055352025665342,1451.849458195485,449937.6623600567,1577.551858134094,168258.25613474607,2955.7654602239745,1630564.829502154,0.0614350026606037,0.0018500100014739,2.095986383210402e-05,0.0132185434922575,-4.861998604610562e-05,0.0048556006513535,92.28515625,-179.42007446289062,6575.4541015625,136.4420928955078,1479.97265625,-26.64433860778809,590.977294921875,39.979591369628906,353.1591491699219,5.301814556121826,650.447509765625,10.921236991882324,136.36312866210938,-20.555347442626957,163.7014617919922,8.507476806640625,151.4786834716797,-11.35435962677002,172.02490234375,-3.4690983295440674,178.41542053222656,-8.414113998413086,147.66683959960938,-6.956976890563965,83.77753448486328,-3.548348426818848,93.33137512207033,-8.05168342590332,57.46663284301758,-8.96048355102539,82.29772186279297,-8.421076774597168,70.47699737548828,-10.558598518371582,52.03233337402344,-10.790191650390623,60.51919174194336,-4.700794696807861,65.58995056152344,-8.638815879821777,56.3353385925293,blues
blues.00008.wav,0.4089981615543365,0.0865196660161018,0.1423606276512146,0.001502898754552,1719.273937358532,163389.65313279658,2031.6873439517929,105613.2042772381,3781.518800339832,1262995.5252842957,0.0640275795762383,0.0007318890633277,5.906076694373041e-07,0.0127121713012456,-1.7643540559220128e-05,0.0034638147335499,83.35433467741936,-121.38711547851562,2621.640869140625,122.5053939819336,414.7291870117188,-14.739394187927246,341.3916931152344,46.135292053222656,193.8163146972656,-8.160384178161621,176.72320556640625,20.170509338378903,106.990966796875,-19.169321060180664,57.6717529296875,23.050188064575195,76.913818359375,-11.825939178466797,42.48062515258789,21.173412322998047,58.43120956420898,-6.720290660858154,48.96014022827149,7.005018711090088,56.246360778808594,-12.739911079406738,61.89645385742188,5.064208984375,50.54634475708008,-5.173075199127197,32.82994079589844,-1.4469951391220093,50.56078720092773,-7.036928653717041,28.89234161376953,2.6948745250701904,36.93147277832031,3.409332275390625,33.72412109375,-2.699190616607666,36.09725189208984,blues
blues.00009.wav,0.2740142345428467,0.0923265442252159,0.0813209787011146,0.004347413778305,1817.5295466580835,298256.530651302,1973.690309264312,114209.09379289564,3944.584480970637,1367139.0996854836,0.0792153184258901,0.001376557806953,-2.1936486973572755e-06,0.007223860360682,-2.258015410916414e-05,0.0016778962453827,129.19921875,-213.20452880859372,6133.130859375,115.154541015625,798.753173828125,-11.720502853393556,668.9546508789062,39.03255462646485,350.8248291015625,-20.357818603515625,532.3013305664062,13.089925765991213,278.3856811523437,-9.180815696716309,126.5453643798828,9.023638725280762,67.95232391357422,-14.101022720336914,110.16604614257812,4.283337116241455,92.4902801513672,-6.044195652008057,84.86531829833984,3.786367893218994,104.49430084228516,0.2236874252557754,76.40331268310547,-5.114480972290039,85.415771484375,-0.4145368933677673,104.04173278808594,-1.1848984956741333,59.33119583129883,-1.9183391332626345,58.489864349365234,-2.295796155929565,83.17790985107422,2.89123010635376,77.03898620605469,-4.234532833099365,91.5197525024414,blues
blues.00010.wav,0.3039651215076446,0.094712495803833,0.1428648084402084,0.0091961408033967,1410.675357005059,205315.13239418363,1512.9717892551323,144928.97087241747,2767.508265256144,1425856.5934589223,0.0629807227167182,0.0004412226799476,-0.0001093937971745,0.0217805355787277,8.54592290124856e-05,0.0039746323600411,161.4990234375,-173.7158660888672,8138.24072265625,137.14024353027344,1082.1229248046875,-23.76764678955078,1027.1761474609375,26.99173927307129,495.6006164550781,-16.68766212463379,289.83563232421875,4.214374542236328,159.72735595703125,-12.58261775970459,150.5035858154297,5.854559421539307,82.49844360351562,-2.884672880172729,108.59122467041016,-1.186681032180786,65.6045150756836,-1.9771541357040403,55.480899810791016,1.8001548051834106,57.96408081054688,-3.004411458969116,93.71366119384766,-1.869935750961304,40.150428771972656,-0.7962682247161865,49.73984909057617,-3.0132641792297363,62.97737884521485,-0.4359253346920013,57.06450271606445,-2.001810073852539,55.61613464355469,-0.7466384768486023,47.20888137817383,-5.001237869262695,46.48121643066406,blues
